PERÍODO;UNIDADES;TOTAL;ID LOJA;;;;;;
22/07/2022;MANAUARA;2890;119;;;;;;
23/07/2022;MANAUARA;3252;119;;;;;;
24/07/2022;MANAUARA;2243;119;;;;;;
25/07/2022;MANAUARA;2801;119;;;;;;
26/07/2022;MANAUARA;2698;119;;;;;;
27/07/2022;MANAUARA;2721;119;;;;;;
28/07/2022;MANAUARA;3008;119;;;;;;
29/07/2022;MANAUARA;2988;119;;;;;;
30/07/2022;MANAUARA;3475;119;;;;;;
31/07/2022;MANAUARA;2583;119;;;;;;
16/07/2022;MATRIZ;4299;101;;;;;;
17/07/2022;MATRIZ;0;101;;;;;;
18/07/2022;MATRIZ;5109;101;;;;;;
19/07/2022;MATRIZ;4894;101;;;;;;
20/07/2022;MATRIZ;4884;101;;;;;;
21/07/2022;MATRIZ;4463;101;;;;;;
22/07/2022;MATRIZ;4726;101;;;;;;
23/07/2022;MATRIZ;4176;101;;;;;;
24/07/2022;MATRIZ;0;101;;;;;;
25/07/2022;MATRIZ;5079;101;;;;;;
26/07/2022;MATRIZ;4923;101;;;;;;
27/07/2022;MATRIZ;4652;101;;;;;;
28/07/2022;MATRIZ;4767;101;;;;;;
29/07/2022;MATRIZ;5459;101;;;;;;
30/07/2022;MATRIZ;4693;101;;;;;;
31/07/2022;MATRIZ;0;101;;;;;;
16/07/2022;MILLENNIUM;1018;117;;;;;;
17/07/2022;MILLENNIUM;262;117;;;;;;
18/07/2022;MILLENNIUM;1522;117;;;;;;
19/07/2022;MILLENNIUM;1438;117;;;;;;
20/07/2022;MILLENNIUM;1395;117;;;;;;
21/07/2022;MILLENNIUM;1376;117;;;;;;
22/07/2022;MILLENNIUM;1224;117;;;;;;
23/07/2022;MILLENNIUM;1037;117;;;;;;
24/07/2022;MILLENNIUM;242;117;;;;;;
25/07/2022;MILLENNIUM;1439;117;;;;;;
26/07/2022;MILLENNIUM;1293;117;;;;;;
27/07/2022;MILLENNIUM;1281;117;;;;;;
28/07/2022;MILLENNIUM;1243;117;;;;;;
29/07/2022;MILLENNIUM;1367;117;;;;;;
30/07/2022;MILLENNIUM;1190;117;;;;;;
31/07/2022;MILLENNIUM;273;117;;;;;;
16/07/2022;NOVA CIDADE;4095;121;;;;;;
17/07/2022;NOVA CIDADE;2194;121;;;;;;
18/07/2022;NOVA CIDADE;3376;121;;;;;;
19/07/2022;NOVA CIDADE;3286;121;;;;;;
20/07/2022;NOVA CIDADE;3778;121;;;;;;
21/07/2022;NOVA CIDADE;3269;121;;;;;;
22/07/2022;NOVA CIDADE;3247;121;;;;;;
23/07/2022;NOVA CIDADE;3586;121;;;;;;
24/07/2022;NOVA CIDADE;1973;121;;;;;;
25/07/2022;NOVA CIDADE;3577;121;;;;;;
26/07/2022;NOVA CIDADE;3344;121;;;;;;
27/07/2022;NOVA CIDADE;3307;121;;;;;;
28/07/2022;NOVA CIDADE;3495;121;;;;;;
29/07/2022;NOVA CIDADE;3947;121;;;;;;
30/07/2022;NOVA CIDADE;4208;121;;;;;;
31/07/2022;NOVA CIDADE;2391;121;;;;;;
16/07/2022;PONTA NEGRA;3001;114;;;;;;
17/07/2022;PONTA NEGRA;2009;114;;;;;;
18/07/2022;PONTA NEGRA;2420;114;;;;;;
19/07/2022;PONTA NEGRA;2308;114;;;;;;
20/07/2022;PONTA NEGRA;2618;114;;;;;;
21/07/2022;PONTA NEGRA;2348;114;;;;;;
22/07/2022;PONTA NEGRA;2240;114;;;;;;
23/07/2022;PONTA NEGRA;2851;114;;;;;;
24/07/2022;PONTA NEGRA;1752;114;;;;;;
25/07/2022;PONTA NEGRA;2434;114;;;;;;
26/07/2022;PONTA NEGRA;2211;114;;;;;;
27/07/2022;PONTA NEGRA;2284;114;;;;;;
28/07/2022;PONTA NEGRA;2339;114;;;;;;
29/07/2022;PONTA NEGRA;2730;114;;;;;;
30/07/2022;PONTA NEGRA;3347;114;;;;;;
31/07/2022;PONTA NEGRA;2162;114;;;;;;
16/07/2022;PONTA NEGRA SHOPPING;1820;120;;;;;;
17/07/2022;PONTA NEGRA SHOPPING;1286;120;;;;;;
18/07/2022;PONTA NEGRA SHOPPING;1307;120;;;;;;
19/07/2022;PONTA NEGRA SHOPPING;1209;120;;;;;;
20/07/2022;PONTA NEGRA SHOPPING;1582;120;;;;;;
21/07/2022;PONTA NEGRA SHOPPING;1269;120;;;;;;
22/07/2022;PONTA NEGRA SHOPPING;1241;120;;;;;;
23/07/2022;PONTA NEGRA SHOPPING;1601;120;;;;;;
24/07/2022;PONTA NEGRA SHOPPING;980;120;;;;;;
25/07/2022;PONTA NEGRA SHOPPING;1268;120;;;;;;
26/07/2022;PONTA NEGRA SHOPPING;1204;120;;;;;;
27/07/2022;PONTA NEGRA SHOPPING;1421;120;;;;;;
28/07/2022;PONTA NEGRA SHOPPING;1314;120;;;;;;
29/07/2022;PONTA NEGRA SHOPPING;1668;120;;;;;;
30/07/2022;PONTA NEGRA SHOPPING;2047;120;;;;;;
31/07/2022;PONTA NEGRA SHOPPING;1390;120;;;;;;
16/07/2022;PORTO VELHO CENTRO;2075;201;;;;;;
17/07/2022;PORTO VELHO CENTRO;0;201;;;;;;
18/07/2022;PORTO VELHO CENTRO;2283;201;;;;;;
19/07/2022;PORTO VELHO CENTRO;2122;201;;;;;;
20/07/2022;PORTO VELHO CENTRO;2100;201;;;;;;
21/07/2022;PORTO VELHO CENTRO;1899;201;;;;;;
22/07/2022;PORTO VELHO CENTRO;2143;201;;;;;;
23/07/2022;PORTO VELHO CENTRO;2131;201;;;;;;
24/07/2022;PORTO VELHO CENTRO;0;201;;;;;;
25/07/2022;PORTO VELHO CENTRO;2249;201;;;;;;
26/07/2022;PORTO VELHO CENTRO;1911;201;;;;;;
27/07/2022;PORTO VELHO CENTRO;2276;201;;;;;;
28/07/2022;PORTO VELHO CENTRO;2125;201;;;;;;
29/07/2022;PORTO VELHO CENTRO;2511;201;;;;;;
30/07/2022;PORTO VELHO CENTRO;2332;201;;;;;;
31/07/2022;PORTO VELHO CENTRO;0;201;;;;;;
16/07/2022;PORTO VELHO SHOPPING;2426;202;;;;;;
17/07/2022;PORTO VELHO SHOPPING;1541;202;;;;;;
18/07/2022;PORTO VELHO SHOPPING;1880;202;;;;;;
19/07/2022;PORTO VELHO SHOPPING;1759;202;;;;;;
20/07/2022;PORTO VELHO SHOPPING;1820;202;;;;;;
21/07/2022;PORTO VELHO SHOPPING;1682;202;;;;;;
22/07/2022;PORTO VELHO SHOPPING;1677;202;;;;;;
23/07/2022;PORTO VELHO SHOPPING;2229;202;;;;;;
24/07/2022;PORTO VELHO SHOPPING;1369;202;;;;;;
25/07/2022;PORTO VELHO SHOPPING;1933;202;;;;;;
26/07/2022;PORTO VELHO SHOPPING;1693;202;;;;;;
27/07/2022;PORTO VELHO SHOPPING;1747;202;;;;;;
28/07/2022;PORTO VELHO SHOPPING;1786;202;;;;;;
29/07/2022;PORTO VELHO SHOPPING;2684;202;;;;;;
30/07/2022;PORTO VELHO SHOPPING;3445;202;;;;;;
31/07/2022;PORTO VELHO SHOPPING;2280;202;;;;;;
16/07/2022;RIO BRANCO SHOPPING;1526;401;;;;;;
17/07/2022;RIO BRANCO SHOPPING;1152;401;;;;;;
18/07/2022;RIO BRANCO SHOPPING;863;401;;;;;;
19/07/2022;RIO BRANCO SHOPPING;835;401;;;;;;
20/07/2022;RIO BRANCO SHOPPING;989;401;;;;;;
21/07/2022;RIO BRANCO SHOPPING;944;401;;;;;;
22/07/2022;RIO BRANCO SHOPPING;979;401;;;;;;
23/07/2022;RIO BRANCO SHOPPING;1552;401;;;;;;
24/07/2022;RIO BRANCO SHOPPING;1329;401;;;;;;
25/07/2022;RIO BRANCO SHOPPING;878;401;;;;;;
26/07/2022;RIO BRANCO SHOPPING;987;401;;;;;;
27/07/2022;RIO BRANCO SHOPPING;911;401;;;;;;
28/07/2022;RIO BRANCO SHOPPING;1261;401;;;;;;
29/07/2022;RIO BRANCO SHOPPING;1288;401;;;;;;
30/07/2022;RIO BRANCO SHOPPING;1784;401;;;;;;
31/07/2022;RIO BRANCO SHOPPING;1425;401;;;;;;
16/07/2022;STUDIO 5;2891;116;;;;;;
17/07/2022;STUDIO 5;954;116;;;;;;
18/07/2022;STUDIO 5;2209;116;;;;;;
19/07/2022;STUDIO 5;2096;116;;;;;;
20/07/2022;STUDIO 5;2186;116;;;;;;
21/07/2022;STUDIO 5;2089;116;;;;;;
22/07/2022;STUDIO 5;2159;116;;;;;;
23/07/2022;STUDIO 5;2846;116;;;;;;
24/07/2022;STUDIO 5;1343;116;;;;;;
25/07/2022;STUDIO 5;2231;116;;;;;;
26/07/2022;STUDIO 5;1998;116;;;;;;
27/07/2022;STUDIO 5;2331;116;;;;;;
28/07/2022;STUDIO 5;2425;116;;;;;;
29/07/2022;STUDIO 5;2970;116;;;;;;
30/07/2022;STUDIO 5;3081;116;;;;;;
31/07/2022;STUDIO 5;1153;116;;;;;;
16/07/2022;TORQUATO;0;500;;;;;;
17/07/2022;TORQUATO;0;500;;;;;;
18/07/2022;TORQUATO;0;500;;;;;;
19/07/2022;TORQUATO;0;500;;;;;;
20/07/2022;TORQUATO;0;500;;;;;;
21/07/2022;TORQUATO;728;500;;;;;;
22/07/2022;TORQUATO;4187;500;;;;;;
23/07/2022;TORQUATO;4503;500;;;;;;
24/07/2022;TORQUATO;1453;500;;;;;;
25/07/2022;TORQUATO;4252;500;;;;;;
26/07/2022;TORQUATO;3872;500;;;;;;
27/07/2022;TORQUATO;3909;500;;;;;;
28/07/2022;TORQUATO;39443;500;;;;;;
29/07/2022;TORQUATO;4232;500;;;;;;
30/07/2022;TORQUATO;5289;500;;;;;;
31/07/2022;TORQUATO;1859;500;;;;;;
01/08/2022;AMAZONAS SHOPPING;12916;106;;;;;;
02/08/2022;AMAZONAS SHOPPING;12348;106;;;;;;
03/08/2022;AMAZONAS SHOPPING;12274;106;;;;;;
04/08/2022;AMAZONAS SHOPPING;12408;106;;;;;;
05/08/2022;AMAZONAS SHOPPING;5012;106;;;;;;
06/08/2022;AMAZONAS SHOPPING;14;106;;;;;;
07/08/2022;AMAZONAS SHOPPING;0;106;;;;;;
08/08/2022;AMAZONAS SHOPPING;0;106;;;;;;
09/08/2022;AMAZONAS SHOPPING;13333;106;;;;;;
10/08/2022;AMAZONAS SHOPPING;11346;106;;;;;;
11/08/2022;AMAZONAS SHOPPING;12617;106;;;;;;
12/08/2022;AMAZONAS SHOPPING;15021;106;;;;;;
13/08/2022;AMAZONAS SHOPPING;18353;106;;;;;;
14/08/2022;AMAZONAS SHOPPING;9086;106;;;;;;
15/08/2022;AMAZONAS SHOPPING;12730;106;;;;;;
16/08/2022;AMAZONAS SHOPPING;11870;106;;;;;;
17/08/2022;AMAZONAS SHOPPING;11231;106;;;;;;
01/08/2022;AVENIDA;17554;103;;;;;;
02/08/2022;AVENIDA;16980;103;;;;;;
03/08/2022;AVENIDA;14836;103;;;;;;
04/08/2022;AVENIDA;15705;103;;;;;;
05/08/2022;AVENIDA;19026;103;;;;;;
06/08/2022;AVENIDA;23165;103;;;;;;
07/08/2022;AVENIDA;4436;103;;;;;;
08/08/2022;AVENIDA;18780;103;;;;;;
09/08/2022;AVENIDA;17521;103;;;;;;
10/08/2022;AVENIDA;15715;103;;;;;;
11/08/2022;AVENIDA;15678;103;;;;;;
12/08/2022;AVENIDA;16617;103;;;;;;
13/08/2022;AVENIDA;22015;103;;;;;;
14/08/2022;AVENIDA;3789;103;;;;;;
15/08/2022;AVENIDA;14720;103;;;;;;
16/08/2022;AVENIDA;15617;103;;;;;;
17/08/2022;AVENIDA;14221;103;;;;;;
01/08/2022;BOA VISTA SHOPPING;2813;701;;;;;;
02/08/2022;BOA VISTA SHOPPING;2679;701;;;;;;
03/08/2022;BOA VISTA SHOPPING;2460;701;;;;;;
04/08/2022;BOA VISTA SHOPPING;2813;701;;;;;;
05/08/2022;BOA VISTA SHOPPING;3303;701;;;;;;
06/08/2022;BOA VISTA SHOPPING;4041;701;;;;;;
07/08/2022;BOA VISTA SHOPPING;3617;701;;;;;;
08/08/2022;BOA VISTA SHOPPING;3094;701;;;;;;
09/08/2022;BOA VISTA SHOPPING;2895;701;;;;;;
10/08/2022;BOA VISTA SHOPPING;2832;701;;;;;;
11/08/2022;BOA VISTA SHOPPING;2902;701;;;;;;
12/08/2022;BOA VISTA SHOPPING;2889;701;;;;;;
13/08/2022;BOA VISTA SHOPPING;4095;701;;;;;;
14/08/2022;BOA VISTA SHOPPING;3088;701;;;;;;
15/08/2022;BOA VISTA SHOPPING;2720;701;;;;;;
16/08/2022;BOA VISTA SHOPPING;2690;701;;;;;;
17/08/2022;BOA VISTA SHOPPING;2538;701;;;;;;
01/08/2022;CAMAPUÃ;17121;118;;;;;;
02/08/2022;CAMAPUÃ;16276;118;;;;;;
03/08/2022;CAMAPUÃ;15732;118;;;;;;
04/08/2022;CAMAPUÃ;16001;118;;;;;;
05/08/2022;CAMAPUÃ;5324;118;;;;;;
06/08/2022;CAMAPUÃ;14;118;;;;;;
07/08/2022;CAMAPUÃ;0;118;;;;;;
08/08/2022;CAMAPUÃ;0;118;;;;;;
09/08/2022;CAMAPUÃ;13333;118;;;;;;
10/08/2022;CAMAPUÃ;11346;118;;;;;;
11/08/2022;CAMAPUÃ;12617;118;;;;;;
12/08/2022;CAMAPUÃ;15021;118;;;;;;
13/08/2022;CAMAPUÃ;18353;118;;;;;;
14/08/2022;CAMAPUÃ;9086;118;;;;;;
15/08/2022;CAMAPUÃ;12730;118;;;;;;
16/08/2022;CAMAPUÃ;11870;118;;;;;;
17/08/2022;CAMAPUÃ;11231;118;;;;;;
01/08/2022;CIDADE NOVA;5524;115;;;;;;
02/08/2022;CIDADE NOVA;4956;115;;;;;;
03/08/2022;CIDADE NOVA;4673;115;;;;;;
04/08/2022;CIDADE NOVA;4812;115;;;;;;
05/08/2022;CIDADE NOVA;7072;115;;;;;;
06/08/2022;CIDADE NOVA;5067;115;;;;;;
07/08/2022;CIDADE NOVA;5067;115;;;;;;
08/08/2022;CIDADE NOVA;6021;115;;;;;;
09/08/2022;CIDADE NOVA;5366;115;;;;;;
10/08/2022;CIDADE NOVA;5914;115;;;;;;
11/08/2022;CIDADE NOVA;5490;115;;;;;;
12/08/2022;CIDADE NOVA;5862;115;;;;;;
13/08/2022;CIDADE NOVA;7834;115;;;;;;
14/08/2022;CIDADE NOVA;3956;115;;;;;;
15/08/2022;CIDADE NOVA;5189;115;;;;;;
16/08/2022;CIDADE NOVA;4935;115;;;;;;
17/08/2022;CIDADE NOVA;4202;115;;;;;;
01/08/2022;EDUCANDOS;2111;105;;;;;;
02/08/2022;EDUCANDOS;2109;105;;;;;;
03/08/2022;EDUCANDOS;1928;105;;;;;;
04/08/2022;EDUCANDOS;2004;105;;;;;;
05/08/2022;EDUCANDOS;2156;105;;;;;;
06/08/2022;EDUCANDOS;1979;105;;;;;;
07/08/2022;EDUCANDOS;706;105;;;;;;
08/08/2022;EDUCANDOS;2234;105;;;;;;
09/08/2022;EDUCANDOS;2115;105;;;;;;
10/08/2022;EDUCANDOS;2129;105;;;;;;
11/08/2022;EDUCANDOS;1857;105;;;;;;
12/08/2022;EDUCANDOS;2391;105;;;;;;
13/08/2022;EDUCANDOS;2154;105;;;;;;
14/08/2022;EDUCANDOS;732;105;;;;;;
15/08/2022;EDUCANDOS;2195;105;;;;;;
16/08/2022;EDUCANDOS;1895;105;;;;;;
17/08/2022;EDUCANDOS;2101;105;;;;;;
01/08/2022;GRANDE CIRCULAR;4906;109;;;;;;
02/08/2022;GRANDE CIRCULAR;4335;109;;;;;;
03/08/2022;GRANDE CIRCULAR;3729;109;;;;;;
04/08/2022;GRANDE CIRCULAR;3931;109;;;;;;
05/08/2022;GRANDE CIRCULAR;5587;109;;;;;;
06/08/2022;GRANDE CIRCULAR;6919;109;;;;;;
07/08/2022;GRANDE CIRCULAR;3812;109;;;;;;
08/08/2022;GRANDE CIRCULAR;5511;109;;;;;;
09/08/2022;GRANDE CIRCULAR;24835;109;;;;;;
10/08/2022;GRANDE CIRCULAR;4770;109;;;;;;
11/08/2022;GRANDE CIRCULAR;4586;109;;;;;;
12/08/2022;GRANDE CIRCULAR;5840;109;;;;;;
13/08/2022;GRANDE CIRCULAR;7670;109;;;;;;
14/08/2022;GRANDE CIRCULAR;3674;109;;;;;;
15/08/2022;GRANDE CIRCULAR;5096;109;;;;;;
16/08/2022;GRANDE CIRCULAR;4796;109;;;;;;
17/08/2022;GRANDE CIRCULAR;4206;109;;;;;;
01/08/2022;ITACOATIARA;3668;510;;;;;;
02/08/2022;ITACOATIARA;2682;510;;;;;;
03/08/2022;ITACOATIARA;2363;510;;;;;;
04/08/2022;ITACOATIARA;2303;510;;;;;;
05/08/2022;ITACOATIARA;2790;510;;;;;;
06/08/2022;ITACOATIARA;2500;510;;;;;;
07/08/2022;ITACOATIARA;663;510;;;;;;
08/08/2022;ITACOATIARA;3115;510;;;;;;
09/08/2022;ITACOATIARA;2528;510;;;;;;
10/08/2022;ITACOATIARA;2411;510;;;;;;
11/08/2022;ITACOATIARA;2169;510;;;;;;
12/08/2022;ITACOATIARA;2303;510;;;;;;
13/08/2022;ITACOATIARA;2283;510;;;;;;
14/08/2022;ITACOATIARA;612;510;;;;;;
15/08/2022;ITACOATIARA;2349;510;;;;;;
16/08/2022;ITACOATIARA;2143;510;;;;;;
17/08/2022;ITACOATIARA;2046;510;;;;;;
01/08/2022;TORQUATO;4534;500;;;;;;
02/08/2022;TORQUATO;4540;500;;;;;;
03/08/2022;TORQUATO;4075;500;;;;;;
04/08/2022;TORQUATO;3997;500;;;;;;
05/08/2022;TORQUATO;4934;500;;;;;;
06/08/2022;TORQUATO;5812;500;;;;;;
07/08/2022;TORQUATO;2070;500;;;;;;
08/08/2022;TORQUATO;4765;500;;;;;;
09/08/2022;TORQUATO;4523;500;;;;;;
10/08/2022;TORQUATO;4475;500;;;;;;
11/08/2022;TORQUATO;4238;500;;;;;;
12/08/2022;TORQUATO;4705;500;;;;;;
13/08/2022;TORQUATO;5306;500;;;;;;
14/08/2022;TORQUATO;1801;500;;;;;;
15/08/2022;TORQUATO;4498;500;;;;;;
16/08/2022;TORQUATO;4170;500;;;;;;
17/08/2022;TORQUATO;3746;500;;;;;;
01/08/2022;JATUARANA;15677;204;;;;;;
02/08/2022;JATUARANA;14754;204;;;;;;
03/08/2022;JATUARANA;14603;204;;;;;;
04/08/2022;JATUARANA;15062;204;;;;;;
05/08/2022;JATUARANA;5396;204;;;;;;
06/08/2022;JATUARANA;198;204;;;;;;
07/08/2022;JATUARANA;30;204;;;;;;
08/08/2022;JATUARANA;68;204;;;;;;
09/08/2022;JATUARANA;13355;204;;;;;;
10/08/2022;JATUARANA;11358;204;;;;;;
11/08/2022;JATUARANA;12633;204;;;;;;
12/08/2022;JATUARANA;15027;204;;;;;;
13/08/2022;JATUARANA;18361;204;;;;;;
14/08/2022;JATUARANA;9088;204;;;;;;
15/08/2022;JATUARANA;12730;204;;;;;;
16/08/2022;JATUARANA;11874;204;;;;;;
17/08/2022;JATUARANA;11231;204;;;;;;
01/08/2022;MANACAPURU;1313;520;;;;;;
02/08/2022;MANACAPURU;1278;520;;;;;;
03/08/2022;MANACAPURU;1165;520;;;;;;
04/08/2022;MANACAPURU;1291;520;;;;;;
05/08/2022;MANACAPURU;1477;520;;;;;;
06/08/2022;MANACAPURU;1275;520;;;;;;
07/08/2022;MANACAPURU;361;520;;;;;;
08/08/2022;MANACAPURU;1373;520;;;;;;
09/08/2022;MANACAPURU;1223;520;;;;;;
10/08/2022;MANACAPURU;1203;520;;;;;;
11/08/2022;MANACAPURU;1262;520;;;;;;
12/08/2022;MANACAPURU;1195;520;;;;;;
13/08/2022;MANACAPURU;1166;520;;;;;;
14/08/2022;MANACAPURU;409;520;;;;;;
15/08/2022;MANACAPURU;1298;520;;;;;;
16/08/2022;MANACAPURU;1279;520;;;;;;
17/08/2022;MANACAPURU;1184;520;;;;;;
01/08/2022;STUDIO 5;2686;116;;;;;;
02/08/2022;STUDIO 5;2337;116;;;;;;
03/08/2022;STUDIO 5;2271;116;;;;;;
04/08/2022;STUDIO 5;2177;116;;;;;;
05/08/2022;STUDIO 5;2623;116;;;;;;
06/08/2022;STUDIO 5;3069;116;;;;;;
07/08/2022;STUDIO 5;1574;116;;;;;;
08/08/2022;STUDIO 5;2726;116;;;;;;
09/08/2022;STUDIO 5;2215;116;;;;;;
10/08/2022;STUDIO 5;2396;116;;;;;;
11/08/2022;STUDIO 5;2163;116;;;;;;
12/08/2022;STUDIO 5;2203;116;;;;;;
13/08/2022;STUDIO 5;3032;116;;;;;;
14/08/2022;STUDIO 5;1055;116;;;;;;
15/08/2022;STUDIO 5;2332;116;;;;;;
16/08/2022;STUDIO 5;2257;116;;;;;;
17/08/2022;STUDIO 5;1942;116;;;;;;
01/08/2022;MANAUARA;3065;119;;;;;;
02/08/2022;MANAUARA;3045;119;;;;;;
03/08/2022;MANAUARA;2775;119;;;;;;
04/08/2022;MANAUARA;2974;119;;;;;;
05/08/2022;MANAUARA;3647;119;;;;;;
06/08/2022;MANAUARA;3791;119;;;;;;
07/08/2022;MANAUARA;2596;119;;;;;;
08/08/2022;MANAUARA;3535;119;;;;;;
09/08/2022;MANAUARA;3246;119;;;;;;
10/08/2022;MANAUARA;4529;119;;;;;;
11/08/2022;MANAUARA;4135;119;;;;;;
12/08/2022;MANAUARA;4032;119;;;;;;
13/08/2022;MANAUARA;4291;119;;;;;;
14/08/2022;MANAUARA;2106;119;;;;;;
15/08/2022;MANAUARA;2853;119;;;;;;
16/08/2022;MANAUARA;2596;119;;;;;;
17/08/2022;MANAUARA;2429;119;;;;;;
01/08/2022;RIO BRANCO SHOPPING;1071;401;;;;;;
02/08/2022;RIO BRANCO SHOPPING;985;401;;;;;;
03/08/2022;RIO BRANCO SHOPPING;1063;401;;;;;;
04/08/2022;RIO BRANCO SHOPPING;1096;401;;;;;;
05/08/2022;RIO BRANCO SHOPPING;1169;401;;;;;;
06/08/2022;RIO BRANCO SHOPPING;1847;401;;;;;;
07/08/2022;RIO BRANCO SHOPPING;1541;401;;;;;;
08/08/2022;RIO BRANCO SHOPPING;1128;401;;;;;;
09/08/2022;RIO BRANCO SHOPPING;1071;401;;;;;;
10/08/2022;RIO BRANCO SHOPPING;1008;401;;;;;;
11/08/2022;RIO BRANCO SHOPPING;1099;401;;;;;;
12/08/2022;RIO BRANCO SHOPPING;1194;401;;;;;;
13/08/2022;RIO BRANCO SHOPPING;2135;401;;;;;;
14/08/2022;RIO BRANCO SHOPPING;1256;401;;;;;;
15/08/2022;RIO BRANCO SHOPPING;936;401;;;;;;
16/08/2022;RIO BRANCO SHOPPING;878;401;;;;;;
17/08/2022;RIO BRANCO SHOPPING;835;401;;;;;;
01/08/2022;PORTO VELHO SHOPPING;2568;202;;;;;;
02/08/2022;PORTO VELHO SHOPPING;2332;202;;;;;;
03/08/2022;PORTO VELHO SHOPPING;2361;202;;;;;;
04/08/2022;PORTO VELHO SHOPPING;2252;202;;;;;;
05/08/2022;PORTO VELHO SHOPPING;3218;202;;;;;;
06/08/2022;PORTO VELHO SHOPPING;4246;202;;;;;;
07/08/2022;PORTO VELHO SHOPPING;2782;202;;;;;;
08/08/2022;PORTO VELHO SHOPPING;2850;202;;;;;;
09/08/2022;PORTO VELHO SHOPPING;2212;202;;;;;;
10/08/2022;PORTO VELHO SHOPPING;2418;202;;;;;;
11/08/2022;PORTO VELHO SHOPPING;2223;202;;;;;;
12/08/2022;PORTO VELHO SHOPPING;2384;202;;;;;;
13/08/2022;PORTO VELHO SHOPPING;3420;202;;;;;;
14/08/2022;PORTO VELHO SHOPPING;1933;202;;;;;;
15/08/2022;PORTO VELHO SHOPPING;2171;202;;;;;;
16/08/2022;PORTO VELHO SHOPPING;2017;202;;;;;;
17/08/2022;PORTO VELHO SHOPPING;1814;202;;;;;;
01/08/2022;MATRIZ;5597;101;;;;;;
02/08/2022;MATRIZ;5227;101;;;;;;
03/08/2022;MATRIZ;5020;101;;;;;;
04/08/2022;MATRIZ;5046;101;;;;;;
05/08/2022;MATRIZ;0;101;;;;;;
06/08/2022;MATRIZ;6005;101;;;;;;
07/08/2022;MATRIZ;5642;101;;;;;;
08/08/2022;MATRIZ;5537;101;;;;;;
09/08/2022;MATRIZ;5633;101;;;;;;
10/08/2022;MATRIZ;5537;101;;;;;;
11/08/2022;MATRIZ;5504;101;;;;;;
12/08/2022;MATRIZ;5524;101;;;;;;
13/08/2022;MATRIZ;5104;101;;;;;;
14/08/2022;MATRIZ;0;101;;;;;;
15/08/2022;MATRIZ;4768;101;;;;;;
16/08/2022;MATRIZ;5134;101;;;;;;
17/08/2022;MATRIZ;4952;101;;;;;;
01/08/2022;PORTO VELHO CENTRO;1084;201;;;;;;
02/08/2022;PORTO VELHO CENTRO;2645;201;;;;;;
03/08/2022;PORTO VELHO CENTRO;2551;201;;;;;;
04/08/2022;PORTO VELHO CENTRO;2269;201;;;;;;
05/08/2022;PORTO VELHO CENTRO;2947;201;;;;;;
06/08/2022;PORTO VELHO CENTRO;2956;201;;;;;;
07/08/2022;PORTO VELHO CENTRO;0;201;;;;;;
08/08/2022;PORTO VELHO CENTRO;3096;201;;;;;;
09/08/2022;PORTO VELHO CENTRO;2505;201;;;;;;
10/08/2022;PORTO VELHO CENTRO;2627;201;;;;;;
11/08/2022;PORTO VELHO CENTRO;2272;201;;;;;;
12/08/2022;PORTO VELHO CENTRO;2346;201;;;;;;
13/08/2022;PORTO VELHO CENTRO;2630;201;;;;;;
14/08/2022;PORTO VELHO CENTRO;0;201;;;;;;
15/08/2022;PORTO VELHO CENTRO;2433;201;;;;;;
16/08/2022;PORTO VELHO CENTRO;2201;201;;;;;;
17/08/2022;PORTO VELHO CENTRO;2102;201;;;;;;
01/08/2022;PONTA NEGRA SHOPPING;1676;120;;;;;;
02/08/2022;PONTA NEGRA SHOPPING;1466;120;;;;;;
03/08/2022;PONTA NEGRA SHOPPING;1673;120;;;;;;
04/08/2022;PONTA NEGRA SHOPPING;1416;120;;;;;;
05/08/2022;PONTA NEGRA SHOPPING;1858;120;;;;;;
06/08/2022;PONTA NEGRA SHOPPING;2193;120;;;;;;
07/08/2022;PONTA NEGRA SHOPPING;1563;120;;;;;;
08/08/2022;PONTA NEGRA SHOPPING;1781;120;;;;;;
09/08/2022;PONTA NEGRA SHOPPING;1473;120;;;;;;
10/08/2022;PONTA NEGRA SHOPPING;1935;120;;;;;;
11/08/2022;PONTA NEGRA SHOPPING;1502;120;;;;;;
12/08/2022;PONTA NEGRA SHOPPING;1684;120;;;;;;
13/08/2022;PONTA NEGRA SHOPPING;2591;120;;;;;;
14/08/2022;PONTA NEGRA SHOPPING;1344;120;;;;;;
15/08/2022;PONTA NEGRA SHOPPING;1537;120;;;;;;
16/08/2022;PONTA NEGRA SHOPPING;1414;120;;;;;;
17/08/2022;PONTA NEGRA SHOPPING;1466;120;;;;;;
01/08/2022;PONTA NEGRA;2824;114;;;;;;
02/08/2022;PONTA NEGRA;2785;114;;;;;;
03/08/2022;PONTA NEGRA;2601;114;;;;;;
04/08/2022;PONTA NEGRA;2547;114;;;;;;
05/08/2022;PONTA NEGRA;2965;114;;;;;;
06/08/2022;PONTA NEGRA;4034;114;;;;;;
07/08/2022;PONTA NEGRA;2224;114;;;;;;
08/08/2022;PONTA NEGRA;2894;114;;;;;;
09/08/2022;PONTA NEGRA;2783;114;;;;;;
10/08/2022;PONTA NEGRA;2794;114;;;;;;
11/08/2022;PONTA NEGRA;2610;114;;;;;;
12/08/2022;PONTA NEGRA;2760;114;;;;;;
13/08/2022;PONTA NEGRA;3599;114;;;;;;
